Name,ApiName,IsCustom,Description,IngestedBy,PopulatedBy,CreatedBy,CreatedDate,LastModifiedBy,LastModifiedDate,Owners,Stakeholders,IsFollowing,Definition,Notes,ManagedPackage,RawSalesforceId,SourceUrl
Splunk Log Event,Ruby__SplunkLogEvent__e,True,Accept logs from the logger temporarily and the events will be sent to Splunk in trigger.,,,,,,,,,False,,,Nue IO Inc. (Ruby),01IUJ0000017wKP,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01IUJ0000017wKP/Details/view
Subscription Change Event,Ruby__SubscriptionEvent__c,True,,Fivetran Data Loader,,Nue Integration,2024-06-06T16:47,,2025-06-03T02:48,,,False,,,Nue IO Inc. (Ruby),01IUJ0000017wKQ,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01IUJ0000017wKQ/Details/view
Subscription Revenue Stream,Ruby__SubscriptionRevenueStream__b,True,,,,,,,,,,False,,,Nue IO Inc. (Ruby),01IUJ0000017wKR,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01IUJ0000017wKR/Details/view
History: Subscription,Ruby__Subscription__History,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Ruby__Subscription__History/Details/view
Subscription,Ruby__Subscription__c,True,,Fivetran Data Loader,,Nue Integration,2024-06-06T16:47,,2025-06-03T02:48,,,False,,,Nue IO Inc. (Ruby),01IUJ0000017wKS,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01IUJ0000017wKS/Details/view
Nue System Setting,Ruby__SystemSetting__c,True,,Fivetran Data Loader,,Nue Integration,2024-06-06T16:47,Nue Integration,2024-06-06T16:47,,,False,,,Nue IO Inc. (Ruby),01IUJ0000017wKT,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01IUJ0000017wKT/Details/view
UOM,Ruby__UOM__c,True,"A Unit of Measure (UOM) is the definable unit that you measure for a product.  For example, User/Year, User/Month. 

A product can have one or more UOMs, and have different list prices for different UOMs.",Fivetran Data Loader,,Nue Integration,2024-06-06T16:47,,2025-06-03T02:48,,,False,,,Nue IO Inc. (Ruby),01IUJ0000017wKU,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01IUJ0000017wKU/Details/view
Usage,Ruby__Usage__b,True,,,,,,,,,,False,,,Nue IO Inc. (Ruby),01IUJ0000017wKV,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01IUJ0000017wKV/Details/view
Service Provider SAML Attribute,SPSamlAttributes,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SPSamlAttributes/Details/view
Salesforce Contract,SalesforceContract,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SalesforceContract/Details/view
Salesforce Contract Feed,SalesforceContractFeed,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SalesforceContractFeed/Details/view
Salesforce Invoice,SalesforceInvoice,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SalesforceInvoice/Details/view
Salesforce Invoice Feed,SalesforceInvoiceFeed,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SalesforceInvoiceFeed/Details/view
Salesforce Payment,SalesforcePayment,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SalesforcePayment/Details/view
Salesforce Quote,SalesforceQuote,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SalesforceQuote/Details/view
Salesforce Quote Feed,SalesforceQuoteFeed,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SalesforceQuoteFeed/Details/view
SAML Single Sign-On Setting,SamlSsoConfig,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SamlSsoConfig/Details/view
Custom S-Control,Scontrol,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Scontrol/Details/view
Scorecard,Scorecard,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Scorecard/Details/view
Scorecard Association,ScorecardAssociation,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ScorecardAssociation/Details/view
Scorecard Metric,ScorecardMetric,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ScorecardMetric/Details/view
Scorecard Share,ScorecardShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ScorecardShare/Details/view
Search Click Event Log,SearchClickEventLog,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SearchClickEventLog/Details/view
Search Event Log,SearchEventLog,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SearchEventLog/Details/view
Search Index Job Changed Event,SearchIndexJobStatusEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SearchIndexJobStatusEvent/Details/view
Search Layout,SearchLayout,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SearchLayout/Details/view
Promoted Search Term,SearchPromotionRule,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SearchPromotionRule/Details/view
Security Custom Baseline,SecurityCustomBaseline,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SecurityCustomBaseline/Details/view
Seller,Seller,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Seller/Details/view
Seller History,SellerHistory,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SellerHistory/Details/view
Seller Share,SellerShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SellerShare/Details/view
Service Agent Copilot Events,ServiceAgentCopilotEvents__dlm,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ServiceAgentCopilotEvents__dlm/Details/view
Service Agent Session Engagement,ServiceAgentSessionEngagement__dlm,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ServiceAgentSessionEngagement__dlm/Details/view
Service Setup Provisioning,ServiceSetupProvisioning,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ServiceSetupProvisioning/Details/view
Session Hijacking Event,SessionHijackingEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SessionHijackingEvent/Details/view
Session Hijacking Event Store,SessionHijackingEventStore,False,,"Sonar, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SessionHijackingEventStore/Details/view
Session Hijacking Event Store Feed,SessionHijackingEventStoreFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SessionHijackingEventStoreFeed/Details/view
Session Permission Set Activation,SessionPermSetActivation,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SessionPermSetActivation/Details/view
Setup Assistant Step,SetupAssistantStep,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SetupAssistantStep/Details/view
Setup Audit Trail Entry,SetupAuditTrail,False,,"Sonar, Workbench, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SetupAuditTrail/Details/view
Setup Entity Access,SetupEntityAccess,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SetupEntityAccess/Details/view
Record Collection,SharingRecordCollection,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SharingRecordCollection/Details/view
Record Collection Item,SharingRecordCollectionItem,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SharingRecordCollectionItem/Details/view
Record Collection Member,SharingRecordCollectionMember,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SharingRecordCollectionMember/Details/view
Record Collection Share,SharingRecordCollectionShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SharingRecordCollectionShare/Details/view
History: SifData Alert,Sifdata__SifData_Alert__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Sifdata__SifData_Alert__History/Details/view
SifData Alert,Sifdata__SifData_Alert__c,True,,,,Sam Floyd(T),2021-10-22T16:52,Sam Floyd(T),2022-03-12T20:19,,,False,,,sifdata (Sifdata),01I6g000003KbEl,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I6g000003KbEl/Details/view
SifData Matched Account,Sifdata__SifData_Matched_Account__c,True,,,,Sam Floyd(T),2021-10-22T16:52,Sam Floyd(T),2021-10-22T16:53,,,False,,,sifdata (Sifdata),01I6g000003KbEm,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I6g000003KbEm/Details/view
History: SifData Prospect,Sifdata__SifData_Prospect__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Sifdata__SifData_Prospect__History/Details/view
SifData Prospect,Sifdata__SifData_Prospect__c,True,,,,Sam Floyd(T),2021-10-22T16:52,Sam Floyd(T),2021-10-22T16:53,,,False,,,sifdata (Sifdata),01I6g000003KbEn,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I6g000003KbEn/Details/view
Site,Site,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Site/Details/view
Site Detail,SiteDetail,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SiteDetail/Details/view
Site,SiteFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SiteFeed/Details/view
Site History,SiteHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SiteHistory/Details/view
Trusted Domains for Inline Frames,SiteIframeWhiteListUrl,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SiteIframeWhiteListUrl/Details/view
Site Redirect Mapping,SiteRedirectMapping,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SiteRedirectMapping/Details/view
Soap API Event Log,SoapApiEventLog,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SoapApiEventLog/Details/view
Social Persona,SocialPersona,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SocialPersona/Details/view
Social Persona History,SocialPersonaHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SocialPersonaHistory/Details/view
Social Post,SocialPost,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SocialPost/Details/view
Social Post Feed,SocialPostFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SocialPostFeed/Details/view
Social Post History,SocialPostHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SocialPostHistory/Details/view
Social Post Share,SocialPostShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SocialPostShare/Details/view
Solution,Solution,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Solution/Details/view
Solution Feed,SolutionFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SolutionFeed/Details/view
Solution History,SolutionHistory,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SolutionHistory/Details/view
Solution Status Value,SolutionStatus,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SolutionStatus/Details/view
History: Sonar Instance,Sonar_Instance__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Sonar_Instance__History/Details/view
Sonar Instance,Sonar_Instance__c,True,"The Custom object ""Sonar Instance"" represents a unique instance of the Sonar application used by the company. It contains data related to the configuration and usage of the application, including but not limited to user accounts, settings, permissions, and usage metrics. This object is designed to facilitate monitoring and management of the Sonar application and its associated data within the Salesforce platform.","Hightouch, Fivetran Data Loader",,Ian Margot(T),2022-03-30T20:52,Captain Jack Sparrow,2023-03-23T09:49,,,False,,,,01I5b000001xl27,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I5b000001xl27/Details/view
History: Sonar Org,Sonar_Org__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Sonar_Org__History/Details/view
Sonar Org,Sonar_Org__c,True,,"Hightouch, Fivetran Data Loader",,Ian Margot(T),2022-03-30T20:52,Sam Floyd,2022-06-02T12:28,,,False,,,,01I5b000001xl28,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I5b000001xl28/Details/view
History: Sonar Security Metric,Sonar_Security_Metric__History,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Sonar_Security_Metric__History/Details/view
Sonar Security Metric,Sonar_Security_Metric__c,True,,"Fivetran Data Loader, Sonar Development",,,,,,,,False,,,,01IUJ000001jC67,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01IUJ000001jC67/Details/view
History: Sonar Security Metrik,Sonar_Security_Metrik__History,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Sonar_Security_Metrik__History/Details/view
Sonar Security Metrik,Sonar_Security_Metrik__c,True,,Fivetran Data Loader,,,,,,,,False,,,,01IUJ000001mjGn,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01IUJ000001mjGn/Details/view
History: Sonar User,Sonar_User__History,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Sonar_User__History/Details/view
Sonar User,Sonar_User__c,True,Captures the Sonar usage data for Contacts,"Hightouch, Fivetran Data Loader",,Ian Margot(T),2022-03-30T20:52,Sara Bush(T),2022-04-26T18:48,,,False,,,,01I5b000001xl29,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/01I5b000001xl29/Details/view
Source Prediction Job Status Changed Event,SrcPredJobStatusChgEvent,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SrcPredJobStatusChgEvent/Details/view
Stamp,Stamp,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Stamp/Details/view
Stamp Assignment,StampAssignment,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/StampAssignment/Details/view
Standard Invocable Action Type,StandardInvocableActionType,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/StandardInvocableActionType/Details/view
Static Resource,StaticResource,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/StaticResource/Details/view
Streaming Channel,StreamingChannel,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/StreamingChannel/Details/view
Streaming Channel Share,StreamingChannelShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/StreamingChannelShare/Details/view
Survey,Survey,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Survey/Details/view
Survey Email Branding,SurveyEmailBranding,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyEmailBranding/Details/view
Survey Engagement Context,SurveyEngagementContext,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyEngagementContext/Details/view
Survey Engagement Context Share,SurveyEngagementContextShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyEngagementContextShare/Details/view
Survey Feed,SurveyFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyFeed/Details/view
Survey Invitation,SurveyInvitation,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyInvitation/Details/view
Survey Invitation Share,SurveyInvitationShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyInvitationShare/Details/view
Survey Page,SurveyPage,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyPage/Details/view
Survey Question,SurveyQuestion,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyQuestion/Details/view
Survey Question Choice,SurveyQuestionChoice,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyQuestionChoice/Details/view
Survey Question Response,SurveyQuestionResponse,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyQuestionResponse/Details/view
Survey Question Score,SurveyQuestionScore,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyQuestionScore/Details/view
Survey Response,SurveyResponse,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyResponse/Details/view
Survey Share,SurveyShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyShare/Details/view
Survey Subject,SurveySubject,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveySubject/Details/view
Survey Version,SurveyVersion,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyVersion/Details/view
Survey Version Additional Info,SurveyVersionAddlInfo,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/SurveyVersionAddlInfo/Details/view
Tab Definition,TabDefinition,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TabDefinition/Details/view
Tableau Host Mapping,TableauHostMapping,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TableauHostMapping/Details/view
Tableau Host Mapping Share,TableauHostMappingShare,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TableauHostMappingShare/Details/view
Task,Task,False,,"Hubspot, UserGems, ChurnZeroConnectedApp_SonarSoftware",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/Task/Details/view
Task Feed,TaskFeed,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TaskFeed/Details/view
Task Priority Value,TaskPriority,False,,ChurnZeroConnectedApp_SonarSoftware,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TaskPriority/Details/view
Task Relation,TaskRelation,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TaskRelation/Details/view
Task Status Value,TaskStatus,False,,"Hubspot, ChurnZeroConnectedApp_SonarSoftware",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TaskStatus/Details/view
Task Who Relation,TaskWhoRelation,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TaskWhoRelation/Details/view
Security Center Alert Rule Selected Tenant,TenantSecurityAlertRuleSelectedTenant,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityAlertRuleSelectedTenant/Details/view
Security Center Api Anomaly,TenantSecurityApiAnomaly,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityApiAnomaly/Details/view
Security Center Connected App,TenantSecurityConnectedApp,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityConnectedApp/Details/view
Security Center Credential Stuffing,TenantSecurityCredentialStuffing,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityCredentialStuffing/Details/view
Security Center Custom Metric Setup,TenantSecurityCustomMetricSetup,False,,"Fivetran Data Loader, Sonar Development",,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityCustomMetricSetup/Details/view
Security Center Custom Metric Statistic,TenantSecurityCustomMetricStat,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityCustomMetricStat/Details/view
Security Center Encrypted Field,TenantSecurityEncryptedField,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityEncryptedField/Details/view
Security Center Encryption Policy,TenantSecurityEncryptionPolicy,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityEncryptionPolicy/Details/view
Tenant Security Feature,TenantSecurityFeature,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityFeature/Details/view
Security Center Guest User Anomaly,TenantSecurityGuestUserAnomaly,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityGuestUserAnomaly/Details/view
Security Center Health Check Baseline Trend,TenantSecurityHealthCheckBaselineTrend,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityHealthCheckBaselineTrend/Details/view
Security Center Health Check Detail,TenantSecurityHealthCheckDetail,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityHealthCheckDetail/Details/view
Security Center Health Check Trend,TenantSecurityHealthCheckTrend,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityHealthCheckTrend/Details/view
Security Center License,TenantSecurityLicense,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityLicense/Details/view
Security Center Login,TenantSecurityLogin,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityLogin/Details/view
Security Center Login IP Range Trend,TenantSecurityLoginIpRangeTrend,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityLoginIpRangeTrend/Details/view
Tenant Security Metric Detail,TenantSecurityMetricDetail,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityMetricDetail/Details/view
Security Center Metric Detail Link,TenantSecurityMetricDetailLink,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityMetricDetailLink/Details/view
Security Center Mobile Policy Trend,TenantSecurityMobilePolicyTrend,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityMobilePolicyTrend/Details/view
Security Center Monitor Metric,TenantSecurityMonitorMetric,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityMonitorMetric/Details/view
Security Center Notification,TenantSecurityNotification,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityNotification/Details/view
Security Center Notification Rule,TenantSecurityNotificationRule,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityNotificationRule/Details/view
Security Center Package,TenantSecurityPackage,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityPackage/Details/view
Security Center Policy,TenantSecurityPolicy,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityPolicy/Details/view
Security Center Policy Change Log,TenantSecurityPolicyChangeLog,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityPolicyChangeLog/Details/view
Security Center Policy Deployment,TenantSecurityPolicyDeployment,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityPolicyDeployment/Details/view
Security Center Policy Selected Tenant,TenantSecurityPolicySelectedTenant,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityPolicySelectedTenant/Details/view
Security Center Report Anomaly,TenantSecurityReportAnomaly,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityReportAnomaly/Details/view
Security Center Session Hijacking,TenantSecuritySessionHijacking,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecuritySessionHijacking/Details/view
Security Center Tenant Change Log,TenantSecurityTenantChangeLog,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityTenantChangeLog/Details/view
Security Center Tenant Information,TenantSecurityTenantInfo,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityTenantInfo/Details/view
Security Center Transaction Policy Trend,TenantSecurityTransactionPolicyTrend,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityTransactionPolicyTrend/Details/view
Security Center Trusted IP Range Trend,TenantSecurityTrustedIpRangeTrend,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityTrustedIpRangeTrend/Details/view
Security Center User Activity,TenantSecurityUserActivity,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityUserActivity/Details/view
Security Center User Permission,TenantSecurityUserPerm,False,,Fivetran Data Loader,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantSecurityUserPerm/Details/view
Tenant Usage Entitlement,TenantUsageEntitlement,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TenantUsageEntitlement/Details/view
Test Suite Membership,TestSuiteMembership,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/TestSuiteMembership/Details/view
Third Party Account Link,ThirdPartyAccountLink,False,,,,,,,,,,False,,,,,https://sonar1.lightning.force.com/lightning/setup/ObjectManager/ThirdPartyAccountLink/Details/view
